datahora,Qobs,Qsim
2017-05-21 00:00:00+00:00,115.835,33.020
2017-05-21 06:00:00+00:00,119.132,33.351
2017-05-21 12:00:00+00:00,117.828,33.812
2017-05-21 18:00:00+00:00,113.115,34.155
2017-05-22 00:00:00+00:00,106.173,34.221
2017-05-22 06:00:00+00:00,98.703,34.094
2017-05-22 12:00:00+00:00,91.997,33.866
2017-05-22 18:00:00+00:00,86.338,33.541
2017-05-23 00:00:00+00:00,81.890,33.134
2017-05-23 06:00:00+00:00,78.298,32.665
2017-05-23 12:00:00+00:00,75.403,32.146
2017-05-23 18:00:00+00:00,72.575,31.595
2017-05-24 00:00:00+00:00,70.082,31.010
2017-05-24 06:00:00+00:00,68.007,30.594
2017-05-24 12:00:00+00:00,66.162,30.210
2017-05-24 18:00:00+00:00,64.277,29.808
2017-05-25 00:00:00+00:00,62.797,29.306
2017-05-25 06:00:00+00:00,61.442,28.746
2017-05-25 12:00:00+00:00,61.065,28.156
2017-05-25 18:00:00+00:00,60.853,27.542
2017-05-26 00:00:00+00:00,60.762,26.913
2017-05-26 06:00:00+00:00,60.763,26.275
2017-05-26 12:00:00+00:00,60.545,25.637
2017-05-26 18:00:00+00:00,59.930,24.997
2017-05-27 00:00:00+00:00,59.037,24.861
2017-05-27 06:00:00+00:00,58.275,24.601
2017-05-27 12:00:00+00:00,58.338,24.502
2017-05-27 18:00:00+00:00,58.990,24.415
2017-05-28 00:00:00+00:00,60.658,25.176
2017-05-28 06:00:00+00:00,67.078,28.223
2017-05-28 12:00:00+00:00,72.965,30.265
2017-05-28 18:00:00+00:00,80.172,31.591
2017-05-29 00:00:00+00:00,89.785,32.294
2017-05-29 06:00:00+00:00,102.113,32.572
2017-05-29 12:00:00+00:00,113.593,32.623
2017-05-29 18:00:00+00:00,121.457,32.615
2017-05-30 00:00:00+00:00,125.613,32.625
2017-05-30 06:00:00+00:00,126.393,32.657
2017-05-30 12:00:00+00:00,124.620,32.762
2017-05-30 18:00:00+00:00,121.302,33.724
2017-05-31 00:00:00+00:00,118.065,35.370
2017-05-31 06:00:00+00:00,115.872,37.570
2017-05-31 12:00:00+00:00,115.288,39.097
2017-05-31 18:00:00+00:00,117.677,41.917
2017-06-01 00:00:00+00:00,128.022,51.763
2017-06-01 06:00:00+00:00,143.687,68.189
2017-06-01 12:00:00+00:00,161.450,75.223
2017-06-01 18:00:00+00:00,170.406,78.203
2017-06-02 00:00:00+00:00,,78.130
2017-06-02 06:00:00+00:00,201.450,77.628
2017-06-02 12:00:00+00:00,7.500,76.826
2017-06-02 18:00:00+00:00,152.560,75.806
2017-06-03 00:00:00+00:00,227.585,74.623
2017-06-03 06:00:00+00:00,228.922,73.316
2017-06-03 12:00:00+00:00,227.808,71.852
2017-06-03 18:00:00+00:00,224.450,70.389
2017-06-04 00:00:00+00:00,219.397,68.877
2017-06-04 06:00:00+00:00,212.760,67.329
2017-06-04 12:00:00+00:00,204.610,65.788
2017-06-04 18:00:00+00:00,195.257,64.230
2017-06-05 00:00:00+00:00,184.948,62.658
2017-06-05 06:00:00+00:00,176.728,69.070
2017-06-05 12:00:00+00:00,174.165,85.579
2017-06-05 18:00:00+00:00,176.762,93.076
2017-06-06 00:00:00+00:00,183.537,97.681
2017-06-06 06:00:00+00:00,192.312,97.839
2017-06-06 12:00:00+00:00,200.688,97.274
2017-06-06 18:00:00+00:00,207.630,104.847
2017-06-07 00:00:00+00:00,215.518,114.626
2017-06-07 06:00:00+00:00,221.318,119.750
2017-06-07 12:00:00+00:00,225.772,122.350
2017-06-07 18:00:00+00:00,229.850,120.589
2017-06-08 00:00:00+00:00,233.533,118.295
2017-06-08 06:00:00+00:00,236.467,115.814
2017-06-08 12:00:00+00:00,238.287,113.212
2017-06-08 18:00:00+00:00,238.632,110.552
2017-06-09 00:00:00+00:00,238.080,108.476
2017-06-09 06:00:00+00:00,236.077,106.421
2017-06-09 12:00:00+00:00,232.730,104.080
2017-06-09 18:00:00+00:00,227.738,102.944
2017-06-10 00:00:00+00:00,221.958,100.360
2017-06-10 06:00:00+00:00,214.860,97.761
2017-06-10 12:00:00+00:00,206.583,95.171
2017-06-10 18:00:00+00:00,197.625,92.608
2017-06-11 00:00:00+00:00,188.760,90.076
2017-06-11 06:00:00+00:00,179.960,87.584
2017-06-11 12:00:00+00:00,171.345,85.136
2017-06-11 18:00:00+00:00,163.058,82.733
2017-06-12 00:00:00+00:00,155.613,80.377
2017-06-12 06:00:00+00:00,148.737,78.067
2017-06-12 12:00:00+00:00,142.417,75.838
2017-06-12 18:00:00+00:00,136.720,73.670
2017-06-13 00:00:00+00:00,131.632,71.552
2017-06-13 06:00:00+00:00,126.765,69.487
2017-06-13 12:00:00+00:00,121.728,67.477
2017-06-13 18:00:00+00:00,116.833,65.521
2017-06-14 00:00:00+00:00,112.313,63.619
2017-06-14 06:00:00+00:00,108.100,61.791
2017-06-14 12:00:00+00:00,104.103,60.039
2017-06-14 18:00:00+00:00,100.378,58.324
2017-06-15 00:00:00+00:00,97.193,56.649
2017-06-15 06:00:00+00:00,94.352,55.025
2017-06-15 12:00:00+00:00,91.760,53.447
2017-06-15 18:00:00+00:00,89.167,51.914
2017-06-16 00:00:00+00:00,86.817,50.426
2017-06-16 06:00:00+00:00,84.728,48.984
2017-06-16 12:00:00+00:00,82.812,47.587
2017-06-16 18:00:00+00:00,80.810,46.236
2017-06-17 00:00:00+00:00,79.150,44.927
2017-06-17 06:00:00+00:00,77.430,43.658
2017-06-17 12:00:00+00:00,75.775,42.450
2017-06-17 18:00:00+00:00,74.053,41.274
2017-06-18 00:00:00+00:00,72.852,40.131
2017-06-18 06:00:00+00:00,71.642,39.027
2017-06-18 12:00:00+00:00,70.437,37.956
2017-06-18 18:00:00+00:00,69.010,36.928
2017-06-19 00:00:00+00:00,68.140,35.929
2017-06-19 06:00:00+00:00,67.103,34.959
2017-06-19 12:00:00+00:00,65.977,34.032
2017-06-19 18:00:00+00:00,64.955,34.663
2017-06-20 00:00:00+00:00,64.520,35.815
2017-06-20 06:00:00+00:00,64.675,36.792
2017-06-20 12:00:00+00:00,64.973,37.249
2017-06-20 18:00:00+00:00,66.035,37.267
2017-06-21 00:00:00+00:00,68.130,37.051
2017-06-21 06:00:00+00:00,70.362,36.627
2017-06-21 12:00:00+00:00,71.805,36.199
2017-06-21 18:00:00+00:00,71.917,35.704
2017-06-22 00:00:00+00:00,70.933,35.166
2017-06-22 06:00:00+00:00,69.290,34.593
2017-06-22 12:00:00+00:00,67.633,33.997
2017-06-22 18:00:00+00:00,66.013,33.393
2017-06-23 00:00:00+00:00,64.545,32.776
2017-06-23 06:00:00+00:00,63.255,32.150
2017-06-23 12:00:00+00:00,62.005,31.520
2017-06-23 18:00:00+00:00,60.492,30.890
2017-06-24 00:00:00+00:00,59.110,30.262
2017-06-24 06:00:00+00:00,57.860,29.644
2017-06-24 12:00:00+00:00,56.945,29.050
2017-06-24 18:00:00+00:00,55.798,28.465
2017-06-25 00:00:00+00:00,54.858,27.878
2017-06-25 06:00:00+00:00,54.132,27.299
2017-06-25 12:00:00+00:00,53.262,26.744
2017-06-25 18:00:00+00:00,52.232,26.177
2017-06-26 00:00:00+00:00,51.595,25.594
2017-06-26 06:00:00+00:00,51.070,25.022
2017-06-26 12:00:00+00:00,50.345,24.415
2017-06-26 18:00:00+00:00,49.592,23.916
2017-06-27 00:00:00+00:00,49.253,23.424
2017-06-27 06:00:00+00:00,48.833,22.958
2017-06-27 12:00:00+00:00,48.437,22.508
2017-06-27 18:00:00+00:00,47.740,22.057
2017-06-28 00:00:00+00:00,47.132,21.614
2017-06-28 06:00:00+00:00,46.727,21.202
2017-06-28 12:00:00+00:00,46.248,20.800
2017-06-28 18:00:00+00:00,45.840,20.406
2017-06-29 00:00:00+00:00,45.360,20.015
2017-06-29 06:00:00+00:00,44.813,19.629
2017-06-29 12:00:00+00:00,44.542,19.250
2017-06-29 18:00:00+00:00,44.133,18.880
2017-06-30 00:00:00+00:00,43.820,18.519
2017-06-30 06:00:00+00:00,43.263,18.166
2017-06-30 12:00:00+00:00,42.938,17.823
2017-06-30 18:00:00+00:00,42.557,17.488
2017-07-01 00:00:00+00:00,42.262,17.162
2017-07-01 06:00:00+00:00,41.847,16.841
2017-07-01 12:00:00+00:00,41.532,16.535
2017-07-01 18:00:00+00:00,41.333,16.238
2017-07-02 00:00:00+00:00,40.947,15.950
2017-07-02 06:00:00+00:00,40.617,15.671
2017-07-02 12:00:00+00:00,40.283,15.411
2017-07-02 18:00:00+00:00,39.803,15.165
2017-07-03 00:00:00+00:00,39.403,14.919
2017-07-03 06:00:00+00:00,39.003,14.689
2017-07-03 12:00:00+00:00,38.732,14.482
2017-07-03 18:00:00+00:00,38.523,14.313
2017-07-04 00:00:00+00:00,38.338,14.115
2017-07-04 06:00:00+00:00,38.092,13.960
2017-07-04 12:00:00+00:00,37.907,13.854
2017-07-04 18:00:00+00:00,37.550,13.752
2017-07-05 00:00:00+00:00,37.172,13.614
2017-07-05 06:00:00+00:00,36.995,13.409
2017-07-05 12:00:00+00:00,37.033,13.256
2017-07-05 18:00:00+00:00,37.050,13.099
2017-07-06 00:00:00+00:00,37.278,12.947
2017-07-06 06:00:00+00:00,37.963,12.792
2017-07-06 12:00:00+00:00,38.405,12.657
2017-07-06 18:00:00+00:00,38.393,12.503
2017-07-07 00:00:00+00:00,37.812,12.356
2017-07-07 06:00:00+00:00,37.228,12.212
2017-07-07 12:00:00+00:00,36.888,12.079
2017-07-07 18:00:00+00:00,36.620,11.926
2017-07-08 00:00:00+00:00,35.967,11.768
2017-07-08 06:00:00+00:00,35.395,11.605
2017-07-08 12:00:00+00:00,35.298,11.482
2017-07-08 18:00:00+00:00,35.338,11.314
2017-07-09 00:00:00+00:00,34.980,11.078
2017-07-09 06:00:00+00:00,34.890,10.932
2017-07-09 12:00:00+00:00,34.955,10.820
2017-07-09 18:00:00+00:00,34.677,10.713
2017-07-10 00:00:00+00:00,34.328,10.607
2017-07-10 06:00:00+00:00,34.085,10.503
2017-07-10 12:00:00+00:00,34.007,10.401
2017-07-10 18:00:00+00:00,33.800,10.301
2017-07-11 00:00:00+00:00,33.760,10.203
2017-07-11 06:00:00+00:00,33.637,10.118
2017-07-11 12:00:00+00:00,33.563,10.044
2017-07-11 18:00:00+00:00,33.448,9.970
2017-07-12 00:00:00+00:00,33.387,9.891
2017-07-12 06:00:00+00:00,33.553,9.810
2017-07-12 12:00:00+00:00,33.753,9.744
2017-07-12 18:00:00+00:00,33.680,9.686
2017-07-13 00:00:00+00:00,33.358,9.621
2017-07-13 06:00:00+00:00,33.005,9.399
2017-07-13 12:00:00+00:00,32.697,9.266
2017-07-13 18:00:00+00:00,32.363,9.209
2017-07-14 00:00:00+00:00,32.052,9.145
2017-07-14 06:00:00+00:00,31.798,9.062
2017-07-14 12:00:00+00:00,31.600,9.007
2017-07-14 18:00:00+00:00,31.735,8.882
2017-07-15 00:00:00+00:00,31.558,8.843
2017-07-15 06:00:00+00:00,31.312,8.831
2017-07-15 12:00:00+00:00,31.223,8.813
2017-07-15 18:00:00+00:00,30.818,8.805
2017-07-16 00:00:00+00:00,30.987,8.784
2017-07-16 06:00:00+00:00,30.863,8.753
2017-07-16 12:00:00+00:00,30.715,8.718
2017-07-16 18:00:00+00:00,29.877,8.680
2017-07-17 00:00:00+00:00,30.217,8.641
2017-07-17 06:00:00+00:00,30.227,8.606
2017-07-17 12:00:00+00:00,30.033,8.571
2017-07-17 18:00:00+00:00,29.685,8.565
2017-07-18 00:00:00+00:00,29.587,9.418
2017-07-18 06:00:00+00:00,29.508,10.576
2017-07-18 12:00:00+00:00,29.644,11.261
2017-07-18 18:00:00+00:00,29.748,11.652
2017-07-19 00:00:00+00:00,30.005,11.908
2017-07-19 06:00:00+00:00,30.393,12.078
2017-07-19 12:00:00+00:00,31.230,12.190
2017-07-19 18:00:00+00:00,32.022,12.263
2017-07-20 00:00:00+00:00,32.232,12.299
2017-07-20 06:00:00+00:00,,12.306
2017-07-20 12:00:00+00:00,,12.290
2017-07-20 18:00:00+00:00,32.120,12.256
2017-07-21 00:00:00+00:00,,12.206
2017-07-21 06:00:00+00:00,,12.145
2017-07-21 12:00:00+00:00,,12.073
2017-07-21 18:00:00+00:00,,11.993
2017-07-22 00:00:00+00:00,,11.906
2017-07-22 06:00:00+00:00,,11.812
2017-07-22 12:00:00+00:00,,11.714
2017-07-22 18:00:00+00:00,,11.613
2017-07-23 00:00:00+00:00,,11.510
2017-07-23 06:00:00+00:00,,11.403
2017-07-23 12:00:00+00:00,,11.296
2017-07-23 18:00:00+00:00,,11.187
2017-07-24 00:00:00+00:00,,11.078
2017-07-24 06:00:00+00:00,,10.968
2017-07-24 12:00:00+00:00,,10.859
2017-07-24 18:00:00+00:00,,10.750
2017-07-25 00:00:00+00:00,,10.641
2017-07-25 06:00:00+00:00,,10.534
2017-07-25 12:00:00+00:00,,10.427
2017-07-25 18:00:00+00:00,,10.321
2017-07-26 00:00:00+00:00,,10.217
2017-07-26 06:00:00+00:00,,10.114
2017-07-26 12:00:00+00:00,,10.013
2017-07-26 18:00:00+00:00,,9.914
2017-07-27 00:00:00+00:00,,9.816
2017-07-27 06:00:00+00:00,,9.720
2017-07-27 12:00:00+00:00,,9.625
2017-07-27 18:00:00+00:00,,9.496
2017-07-28 00:00:00+00:00,,9.382
2017-07-28 06:00:00+00:00,,9.281
2017-07-28 12:00:00+00:00,,9.193
2017-07-28 18:00:00+00:00,25.990,9.111
2017-07-29 00:00:00+00:00,,9.030
2017-07-29 06:00:00+00:00,,8.952
2017-07-29 12:00:00+00:00,,8.875
2017-07-29 18:00:00+00:00,,8.800
2017-07-30 00:00:00+00:00,,8.726
2017-07-30 06:00:00+00:00,,8.655
2017-07-30 12:00:00+00:00,,8.585
2017-07-30 18:00:00+00:00,,8.516
2017-07-31 00:00:00+00:00,,8.450
2017-07-31 06:00:00+00:00,,8.385
2017-07-31 12:00:00+00:00,25.500,8.321
2017-07-31 18:00:00+00:00,25.500,8.260
2017-08-01 00:00:00+00:00,26.030,8.199
2017-08-01 06:00:00+00:00,25.675,8.141
2017-08-01 12:00:00+00:00,25.295,8.083
2017-08-01 18:00:00+00:00,25.178,8.027
2017-08-02 00:00:00+00:00,24.668,7.973
2017-08-02 06:00:00+00:00,24.348,7.920
2017-08-02 12:00:00+00:00,24.367,7.868
2017-08-02 18:00:00+00:00,24.253,7.817
2017-08-03 00:00:00+00:00,24.680,7.773
2017-08-03 06:00:00+00:00,25.405,11.512
2017-08-03 12:00:00+00:00,27.875,14.963
2017-08-03 18:00:00+00:00,27.028,16.905
2017-08-04 00:00:00+00:00,28.023,18.099
2017-08-04 06:00:00+00:00,29.433,18.925
2017-08-04 12:00:00+00:00,32.058,19.513
2017-08-04 18:00:00+00:00,35.218,19.928
2017-08-05 00:00:00+00:00,37.738,20.206
2017-08-05 06:00:00+00:00,38.142,20.377
2017-08-05 12:00:00+00:00,37.478,20.468
2017-08-05 18:00:00+00:00,35.962,20.491
2017-08-06 00:00:00+00:00,34.123,20.456
2017-08-06 06:00:00+00:00,32.903,20.379
2017-08-06 12:00:00+00:00,31.883,20.262
2017-08-06 18:00:00+00:00,30.760,20.113
2017-08-07 00:00:00+00:00,30.017,19.937
2017-08-07 06:00:00+00:00,29.340,19.737
2017-08-07 12:00:00+00:00,28.513,19.524
2017-08-07 18:00:00+00:00,27.685,19.293
2017-08-08 00:00:00+00:00,27.518,19.049
2017-08-08 06:00:00+00:00,27.378,18.800
2017-08-08 12:00:00+00:00,27.280,18.548
2017-08-08 18:00:00+00:00,26.382,18.291
2017-08-09 00:00:00+00:00,26.228,18.682
2017-08-09 06:00:00+00:00,25.927,18.854
2017-08-09 12:00:00+00:00,25.825,18.818
2017-08-09 18:00:00+00:00,25.825,18.710
2017-08-10 00:00:00+00:00,26.220,18.551
2017-08-10 06:00:00+00:00,26.372,18.358
2017-08-10 12:00:00+00:00,26.725,18.141
2017-08-10 18:00:00+00:00,27.323,17.914
2017-08-11 00:00:00+00:00,26.988,17.674
2017-08-11 06:00:00+00:00,27.058,17.422
2017-08-11 12:00:00+00:00,26.857,17.162
2017-08-11 18:00:00+00:00,26.573,16.900
2017-08-12 00:00:00+00:00,26.113,16.636
2017-08-12 06:00:00+00:00,25.678,16.373
2017-08-12 12:00:00+00:00,25.400,16.110
2017-08-12 18:00:00+00:00,25.462,15.847
2017-08-13 00:00:00+00:00,24.992,15.584
2017-08-13 06:00:00+00:00,24.407,15.323
2017-08-13 12:00:00+00:00,24.143,15.064
2017-08-13 18:00:00+00:00,24.042,14.864
2017-08-14 00:00:00+00:00,28.107,16.972
2017-08-14 06:00:00+00:00,28.158,18.279
2017-08-14 12:00:00+00:00,28.330,18.856
2017-08-14 18:00:00+00:00,30.108,19.165
2017-08-15 00:00:00+00:00,33.523,19.320
2017-08-15 06:00:00+00:00,37.912,19.390
2017-08-15 12:00:00+00:00,42.552,19.494
2017-08-15 18:00:00+00:00,45.087,19.514
2017-08-16 00:00:00+00:00,45.352,19.460
2017-08-16 06:00:00+00:00,43.265,19.347
2017-08-16 12:00:00+00:00,40.583,19.190
2017-08-16 18:00:00+00:00,37.752,19.003
2017-08-17 00:00:00+00:00,35.220,18.793
2017-08-17 06:00:00+00:00,33.343,18.565
2017-08-17 12:00:00+00:00,31.823,18.328
2017-08-17 18:00:00+00:00,31.113,18.085
2017-08-18 00:00:00+00:00,30.142,17.830
2017-08-18 06:00:00+00:00,29.055,17.566
2017-08-18 12:00:00+00:00,28.477,17.296
2017-08-18 18:00:00+00:00,28.255,17.022
2017-08-19 00:00:00+00:00,27.963,16.747
2017-08-19 06:00:00+00:00,27.628,16.471
2017-08-19 12:00:00+00:00,27.467,16.199
2017-08-19 18:00:00+00:00,27.897,16.248
2017-08-20 00:00:00+00:00,28.143,17.055
2017-08-20 06:00:00+00:00,29.768,18.119
2017-08-20 12:00:00+00:00,32.413,21.231
2017-08-20 18:00:00+00:00,38.610,23.534
2017-08-21 00:00:00+00:00,40.968,25.750
2017-08-21 06:00:00+00:00,44.198,27.175
2017-08-21 12:00:00+00:00,52.878,27.991
2017-08-21 18:00:00+00:00,65.733,28.483
2017-08-22 00:00:00+00:00,76.762,28.759
2017-08-22 06:00:00+00:00,83.715,28.879
2017-08-22 12:00:00+00:00,86.428,28.881
2017-08-22 18:00:00+00:00,85.237,28.788
2017-08-23 00:00:00+00:00,81.832,28.622
2017-08-23 06:00:00+00:00,77.090,28.395
2017-08-23 12:00:00+00:00,72.243,28.117
2017-08-23 18:00:00+00:00,67.745,27.798
2017-08-24 00:00:00+00:00,63.955,27.444
2017-08-24 06:00:00+00:00,60.477,27.064
2017-08-24 12:00:00+00:00,57.638,26.663
2017-08-24 18:00:00+00:00,55.242,26.243
2017-08-25 00:00:00+00:00,53.320,25.789
2017-08-25 06:00:00+00:00,51.372,25.332
2017-08-25 12:00:00+00:00,49.483,24.883
2017-08-25 18:00:00+00:00,47.217,24.429
2017-08-26 00:00:00+00:00,44.512,23.972
2017-08-26 06:00:00+00:00,41.973,23.514
2017-08-26 12:00:00+00:00,40.090,23.057
2017-08-26 18:00:00+00:00,38.222,22.601
2017-08-27 00:00:00+00:00,36.732,22.148
2017-08-27 06:00:00+00:00,35.585,21.698
2017-08-27 12:00:00+00:00,34.903,21.254
2017-08-27 18:00:00+00:00,34.092,20.815
2017-08-28 00:00:00+00:00,33.482,20.382
2017-08-28 06:00:00+00:00,32.960,19.956
2017-08-28 12:00:00+00:00,32.527,19.536
2017-08-28 18:00:00+00:00,32.023,19.124
2017-08-29 00:00:00+00:00,31.677,18.720
2017-08-29 06:00:00+00:00,31.310,18.323
2017-08-29 12:00:00+00:00,30.922,17.935
2017-08-29 18:00:00+00:00,30.298,17.555
2017-08-30 00:00:00+00:00,29.938,17.183
2017-08-30 06:00:00+00:00,29.632,16.820
2017-08-30 12:00:00+00:00,29.455,16.469
2017-08-30 18:00:00+00:00,28.663,16.126
2017-08-31 00:00:00+00:00,28.815,15.790
2017-08-31 06:00:00+00:00,28.452,15.461
2017-08-31 12:00:00+00:00,27.988,15.142
2017-08-31 18:00:00+00:00,27.362,14.833
2017-09-01 00:00:00+00:00,27.742,14.531
2017-09-01 06:00:00+00:00,27.902,14.258
2017-09-01 12:00:00+00:00,27.758,14.009
2017-09-01 18:00:00+00:00,27.637,13.754
2017-09-02 00:00:00+00:00,27.293,13.497
2017-09-02 06:00:00+00:00,27.055,13.244
2017-09-02 12:00:00+00:00,26.995,12.994
2017-09-02 18:00:00+00:00,26.917,12.750
2017-09-03 00:00:00+00:00,26.352,12.511
2017-09-03 06:00:00+00:00,26.142,12.278
2017-09-03 12:00:00+00:00,26.362,12.051
2017-09-03 18:00:00+00:00,25.992,11.830
2017-09-04 00:00:00+00:00,25.922,11.615
2017-09-04 06:00:00+00:00,25.787,11.405
2017-09-04 12:00:00+00:00,25.725,11.209
2017-09-04 18:00:00+00:00,25.180,11.017
2017-09-05 00:00:00+00:00,25.515,10.827
2017-09-05 06:00:00+00:00,25.400,10.642
2017-09-05 12:00:00+00:00,25.145,10.462
2017-09-05 18:00:00+00:00,24.872,10.286
2017-09-06 00:00:00+00:00,25.013,10.116
2017-09-06 06:00:00+00:00,24.778,9.950
2017-09-06 12:00:00+00:00,24.560,9.789
2017-09-06 18:00:00+00:00,24.612,9.633
2017-09-07 00:00:00+00:00,24.493,9.482
2017-09-07 06:00:00+00:00,24.413,9.335
2017-09-07 12:00:00+00:00,24.517,9.192
2017-09-07 18:00:00+00:00,24.488,9.054
2017-09-08 00:00:00+00:00,24.373,8.920
2017-09-08 06:00:00+00:00,24.318,8.790
2017-09-08 12:00:00+00:00,24.430,8.664
2017-09-08 18:00:00+00:00,23.615,8.542
2017-09-09 00:00:00+00:00,23.383,8.424
2017-09-09 06:00:00+00:00,23.233,8.309
2017-09-09 12:00:00+00:00,22.962,8.204
2017-09-09 18:00:00+00:00,22.985,8.100
2017-09-10 00:00:00+00:00,22.865,7.998
2017-09-10 06:00:00+00:00,22.695,7.807
2017-09-10 12:00:00+00:00,22.908,7.689
2017-09-10 18:00:00+00:00,22.698,7.599
2017-09-11 00:00:00+00:00,22.865,7.512
2017-09-11 06:00:00+00:00,22.617,7.427
2017-09-11 12:00:00+00:00,22.110,7.345
2017-09-11 18:00:00+00:00,21.510,7.269
2017-09-12 00:00:00+00:00,21.500,7.195
2017-09-12 06:00:00+00:00,21.538,7.121
2017-09-12 12:00:00+00:00,21.810,7.050
2017-09-12 18:00:00+00:00,21.845,6.980
2017-09-13 00:00:00+00:00,21.435,6.912
2017-09-13 06:00:00+00:00,21.158,6.846
2017-09-13 12:00:00+00:00,21.335,6.782
2017-09-13 18:00:00+00:00,21.270,6.721
2017-09-14 00:00:00+00:00,21.247,6.660
2017-09-14 06:00:00+00:00,20.840,6.602
2017-09-14 12:00:00+00:00,20.310,6.551
2017-09-14 18:00:00+00:00,19.737,6.500
2017-09-15 00:00:00+00:00,19.915,6.449
2017-09-15 06:00:00+00:00,20.113,6.398
2017-09-15 12:00:00+00:00,20.183,6.349
2017-09-15 18:00:00+00:00,20.245,6.301
2017-09-16 00:00:00+00:00,19.743,6.274
2017-09-16 06:00:00+00:00,19.382,6.254
2017-09-16 12:00:00+00:00,18.962,6.224
2017-09-16 18:00:00+00:00,18.730,6.191
2017-09-17 00:00:00+00:00,18.782,6.157
2017-09-17 06:00:00+00:00,19.138,6.121
2017-09-17 12:00:00+00:00,19.345,6.086
2017-09-17 18:00:00+00:00,19.367,6.050
2017-09-18 00:00:00+00:00,19.528,6.020
2017-09-18 06:00:00+00:00,19.935,5.989
2017-09-18 12:00:00+00:00,20.210,5.957
2017-09-18 18:00:00+00:00,19.952,5.924
2017-09-19 00:00:00+00:00,19.612,5.892
2017-09-19 06:00:00+00:00,19.330,5.860
2017-09-19 12:00:00+00:00,19.198,5.830
2017-09-19 18:00:00+00:00,19.462,5.799
2017-09-20 00:00:00+00:00,19.417,5.769
2017-09-20 06:00:00+00:00,19.197,5.739
2017-09-20 12:00:00+00:00,19.340,5.710
2017-09-20 18:00:00+00:00,19.618,5.680
2017-09-21 00:00:00+00:00,19.488,5.596
2017-09-21 06:00:00+00:00,19.437,5.570
2017-09-21 12:00:00+00:00,19.485,5.545
2017-09-21 18:00:00+00:00,19.745,5.521
2017-09-22 00:00:00+00:00,19.883,5.497
2017-09-22 06:00:00+00:00,19.680,5.473
2017-09-22 12:00:00+00:00,19.428,5.452
2017-09-22 18:00:00+00:00,19.452,5.432
2017-09-23 00:00:00+00:00,19.800,5.411
2017-09-23 06:00:00+00:00,20.200,5.391
2017-09-23 12:00:00+00:00,20.588,5.371
2017-09-23 18:00:00+00:00,20.760,5.351
2017-09-24 00:00:00+00:00,20.522,5.340
2017-09-24 06:00:00+00:00,19.975,5.554
2017-09-24 12:00:00+00:00,18.873,5.692
2017-09-24 18:00:00+00:00,18.240,5.758
2017-09-25 00:00:00+00:00,18.342,5.810
2017-09-25 06:00:00+00:00,18.240,5.930
2017-09-25 12:00:00+00:00,18.248,6.037
2017-09-25 18:00:00+00:00,18.230,6.099
2017-09-26 00:00:00+00:00,18.345,6.133
2017-09-26 06:00:00+00:00,18.398,6.150
2017-09-26 12:00:00+00:00,18.270,6.157
2017-09-26 18:00:00+00:00,18.223,6.147
2017-09-27 00:00:00+00:00,18.843,6.119
2017-09-27 06:00:00+00:00,20.113,6.092
2017-09-27 12:00:00+00:00,20.782,6.015
2017-09-27 18:00:00+00:00,20.448,5.989
2017-09-28 00:00:00+00:00,19.868,5.955
2017-09-28 06:00:00+00:00,19.113,5.953
2017-09-28 12:00:00+00:00,18.645,5.943
2017-09-28 18:00:00+00:00,18.648,5.945
2017-09-29 00:00:00+00:00,18.562,5.994
2017-09-29 06:00:00+00:00,18.442,6.030
2017-09-29 12:00:00+00:00,18.238,6.222
2017-09-29 18:00:00+00:00,17.962,6.804
2017-09-30 00:00:00+00:00,17.760,8.716
2017-09-30 06:00:00+00:00,19.292,11.896
2017-09-30 12:00:00+00:00,21.957,14.600
2017-09-30 18:00:00+00:00,23.150,16.372
2017-10-01 00:00:00+00:00,24.747,18.219
2017-10-01 06:00:00+00:00,27.320,19.485
2017-10-01 12:00:00+00:00,29.322,20.299
2017-10-01 18:00:00+00:00,31.948,20.857
2017-10-02 00:00:00+00:00,34.480,21.230
2017-10-02 06:00:00+00:00,35.705,22.840
2017-10-02 12:00:00+00:00,36.207,23.941
2017-10-02 18:00:00+00:00,35.213,24.503
2017-10-03 00:00:00+00:00,34.477,24.954
2017-10-03 06:00:00+00:00,34.302,25.290
2017-10-03 12:00:00+00:00,33.512,25.442
2017-10-03 18:00:00+00:00,32.507,25.468
2017-10-04 00:00:00+00:00,32.193,25.399
2017-10-04 06:00:00+00:00,31.673,25.257
2017-10-04 12:00:00+00:00,31.270,25.058
2017-10-04 18:00:00+00:00,31.012,24.812
2017-10-05 00:00:00+00:00,30.583,24.530
2017-10-05 06:00:00+00:00,29.792,24.217
2017-10-05 12:00:00+00:00,28.932,23.880
2017-10-05 18:00:00+00:00,27.717,23.523
2017-10-06 00:00:00+00:00,26.462,23.150
2017-10-06 06:00:00+00:00,25.118,22.764
2017-10-06 12:00:00+00:00,24.142,22.369
2017-10-06 18:00:00+00:00,23.133,22.259
2017-10-07 00:00:00+00:00,23.108,23.479
2017-10-07 06:00:00+00:00,24.288,26.910
2017-10-07 12:00:00+00:00,24.888,29.375
2017-10-07 18:00:00+00:00,24.382,30.678
2017-10-08 00:00:00+00:00,24.385,31.443
2017-10-08 06:00:00+00:00,25.713,31.879
2017-10-08 12:00:00+00:00,29.538,34.630
2017-10-08 18:00:00+00:00,34.347,36.913
