65060001,2552023
SAO MATEUS DO SUL,RIO IGUACU
8628139,-50.38172,-25.8824
datahora,q_m3s,qc1_m3s
1931-12-01T10:00:00+00:00,73.60,73.60
1931-12-02T10:00:00+00:00,72.40,72.40
1931-12-03T10:00:00+00:00,82.80,82.80
1931-12-04T10:00:00+00:00,119.20,119.20
1931-12-05T10:00:00+00:00,148.20,148.20
1931-12-06T10:00:00+00:00,188.80,188.80
1931-12-07T10:00:00+00:00,206.10,206.10
1931-12-08T10:00:00+00:00,219.60,219.60
1931-12-09T10:00:00+00:00,226.80,226.80
1931-12-10T10:00:00+00:00,249.10,249.10
1931-12-11T10:00:00+00:00,260.80,260.80
1931-12-12T10:00:00+00:00,276.50,276.50
1931-12-13T10:00:00+00:00,304.20,304.20
1931-12-14T10:00:00+00:00,311.40,311.40
1931-12-15T10:00:00+00:00,293.80,293.80
1931-12-16T10:00:00+00:00,279.50,279.50
1931-12-17T10:00:00+00:00,263.40,263.40
1931-12-18T10:00:00+00:00,249.10,249.10
1931-12-19T10:00:00+00:00,232.80,232.80
1931-12-20T10:00:00+00:00,219.60,219.60
1931-12-21T10:00:00+00:00,190.60,190.60
1931-12-22T10:00:00+00:00,165.20,165.20
1931-12-23T10:00:00+00:00,124.40,124.40
1931-12-24T10:00:00+00:00,107.30,107.30
1931-12-25T10:00:00+00:00,98.80,98.80
1931-12-26T10:00:00+00:00,115.70,115.70
1931-12-27T10:00:00+00:00,125.20,125.20
1931-12-28T10:00:00+00:00,128.40,128.40
1931-12-29T10:00:00+00:00,130.00,130.00
1931-12-30T10:00:00+00:00,138.70,138.70
1931-12-31T10:00:00+00:00,159.30,159.30
1932-01-01T10:00:00+00:00,177.20,177.20
1932-01-02T10:00:00+00:00,188.80,188.80
1932-01-03T10:00:00+00:00,203.20,203.20
1932-01-04T10:00:00+00:00,209.40,209.40
1932-01-05T10:00:00+00:00,213.80,213.80
1932-01-06T10:00:00+00:00,216.00,216.00
1932-01-07T10:00:00+00:00,217.20,217.20
1932-01-08T10:00:00+00:00,218.40,218.40
1932-01-09T10:00:00+00:00,216.00,216.00
1932-01-10T10:00:00+00:00,211.60,211.60
1932-01-11T10:00:00+00:00,203.20,203.20
1932-01-12T10:00:00+00:00,184.30,184.30
1932-01-13T10:00:00+00:00,174.00,174.00
1932-01-14T10:00:00+00:00,167.60,167.60
1932-01-15T10:00:00+00:00,154.80,154.80
1932-01-16T10:00:00+00:00,145.80,145.80
1932-01-17T10:00:00+00:00,133.20,133.20
1932-01-18T10:00:00+00:00,122.80,122.80
1932-01-19T10:00:00+00:00,110.80,110.80
1932-01-20T10:00:00+00:00,105.20,105.20
1932-01-21T10:00:00+00:00,101.70,101.70
1932-01-22T10:00:00+00:00,100.45,100.45
1932-01-23T10:00:00+00:00,96.60,96.60
1932-01-24T10:00:00+00:00,94.85,94.85
1932-01-25T10:00:00+00:00,93.55,93.55
1932-01-26T10:00:00+00:00,92.25,92.25
1932-01-27T10:00:00+00:00,94.85,94.85
1932-01-28T10:00:00+00:00,99.90,99.90
1932-01-29T10:00:00+00:00,103.80,103.80
1932-01-30T10:00:00+00:00,104.50,104.50
1932-01-31T10:00:00+00:00,101.70,101.70
1932-02-01T10:00:00+00:00,108.70,108.70
1932-02-02T10:00:00+00:00,115.70,115.70
1932-02-03T10:00:00+00:00,125.20,125.20
1932-02-04T10:00:00+00:00,131.60,131.60
1932-02-05T10:00:00+00:00,137.20,137.20
1932-02-06T10:00:00+00:00,142.20,142.20
1932-02-07T10:00:00+00:00,145.00,145.00
1932-02-08T10:00:00+00:00,155.70,155.70
1932-02-09T10:00:00+00:00,168.40,168.40
1932-02-10T10:00:00+00:00,175.60,175.60
1932-02-11T10:00:00+00:00,171.60,171.60
1932-02-12T10:00:00+00:00,181.60,181.60
1932-02-13T10:00:00+00:00,177.20,177.20
1932-02-14T10:00:00+00:00,172.40,172.40
1932-02-15T10:00:00+00:00,167.60,167.60
1932-02-16T10:00:00+00:00,162.80,162.80
1932-02-17T10:00:00+00:00,159.30,159.30
1932-02-18T10:00:00+00:00,154.80,154.80
1932-02-19T10:00:00+00:00,150.60,150.60
1932-02-20T10:00:00+00:00,147.40,147.40
1932-02-21T10:00:00+00:00,143.60,143.60
1932-02-22T10:00:00+00:00,140.10,140.10
1932-02-23T10:00:00+00:00,137.20,137.20
1932-02-24T10:00:00+00:00,134.80,134.80
1932-02-25T10:00:00+00:00,130.00,130.00
1932-02-26T10:00:00+00:00,128.40,128.40
1932-02-27T10:00:00+00:00,126.00,126.00
1932-02-28T10:00:00+00:00,123.60,123.60
1932-02-29T10:00:00+00:00,120.60,120.60
1932-03-01T10:00:00+00:00,122.00,122.00
1932-03-02T10:00:00+00:00,126.80,126.80
1932-03-03T10:00:00+00:00,130.00,130.00
1932-03-04T10:00:00+00:00,134.00,134.00
1932-03-05T10:00:00+00:00,137.20,137.20
1932-03-06T10:00:00+00:00,141.50,141.50
1932-03-07T10:00:00+00:00,145.00,145.00
1932-03-08T10:00:00+00:00,149.00,149.00
1932-03-09T10:00:00+00:00,152.20,152.20
1932-03-10T10:00:00+00:00,153.90,153.90
1932-03-11T10:00:00+00:00,154.80,154.80
1932-03-12T10:00:00+00:00,149.00,149.00
1932-03-13T10:00:00+00:00,143.60,143.60
1932-03-14T10:00:00+00:00,139.40,139.40
1932-03-15T10:00:00+00:00,133.20,133.20
1932-03-16T10:00:00+00:00,128.40,128.40
1932-03-17T10:00:00+00:00,124.40,124.40
1932-03-18T10:00:00+00:00,119.90,119.90
1932-03-19T10:00:00+00:00,117.80,117.80
1932-03-20T10:00:00+00:00,116.40,116.40
1932-03-21T10:00:00+00:00,110.80,110.80
1932-03-22T10:00:00+00:00,107.30,107.30
1932-03-23T10:00:00+00:00,104.50,104.50
1932-03-24T10:00:00+00:00,102.40,102.40
1932-03-25T10:00:00+00:00,100.45,100.45
1932-03-26T10:00:00+00:00,98.25,98.25
1932-03-27T10:00:00+00:00,100.45,100.45
1932-03-28T10:00:00+00:00,105.20,105.20
1932-03-29T10:00:00+00:00,112.90,112.90
1932-03-30T10:00:00+00:00,118.50,118.50
1932-03-31T10:00:00+00:00,123.60,123.60
1932-04-01T10:00:00+00:00,130.00,130.00
1932-04-02T10:00:00+00:00,134.80,134.80
1932-04-03T10:00:00+00:00,133.20,133.20
1932-04-04T10:00:00+00:00,130.00,130.00
1932-04-05T10:00:00+00:00,126.80,126.80
1932-04-06T10:00:00+00:00,123.60,123.60
1932-04-07T10:00:00+00:00,112.20,112.20
1932-04-08T10:00:00+00:00,101.00,101.00
1932-04-09T10:00:00+00:00,97.70,97.70
1932-04-10T10:00:00+00:00,96.05,96.05
1932-04-11T10:00:00+00:00,94.20,94.20
1932-04-12T10:00:00+00:00,92.90,92.90
1932-04-13T10:00:00+00:00,90.95,90.95
1932-04-14T10:00:00+00:00,92.25,92.25
1932-04-15T10:00:00+00:00,93.55,93.55
1932-04-16T10:00:00+00:00,94.85,94.85
1932-04-17T10:00:00+00:00,96.60,96.60
1932-04-18T10:00:00+00:00,98.80,98.80
1932-04-19T10:00:00+00:00,101.00,101.00
1932-04-20T10:00:00+00:00,106.60,106.60
1932-04-21T10:00:00+00:00,111.50,111.50
1932-04-22T10:00:00+00:00,120.60,120.60
1932-04-23T10:00:00+00:00,125.20,125.20
1932-04-24T10:00:00+00:00,122.80,122.80
1932-04-25T10:00:00+00:00,133.20,133.20
1932-04-26T10:00:00+00:00,138.00,138.00
1932-04-27T10:00:00+00:00,148.20,148.20
1932-04-28T10:00:00+00:00,153.90,153.90
1932-04-29T10:00:00+00:00,162.00,162.00
1932-04-30T10:00:00+00:00,166.80,166.80
1932-05-01T10:00:00+00:00,163.60,163.60
1932-05-02T10:00:00+00:00,159.30,159.30
1932-05-03T10:00:00+00:00,153.00,153.00
1932-05-04T10:00:00+00:00,148.20,148.20
1932-05-05T10:00:00+00:00,145.80,145.80
1932-05-06T10:00:00+00:00,142.90,142.90
1932-05-07T10:00:00+00:00,140.80,140.80
1932-05-08T10:00:00+00:00,138.70,138.70
1932-05-09T10:00:00+00:00,136.40,136.40
1932-05-10T10:00:00+00:00,134.00,134.00
1932-05-11T10:00:00+00:00,132.40,132.40
1932-05-12T10:00:00+00:00,130.00,130.00
1932-05-13T10:00:00+00:00,125.20,125.20
1932-05-14T10:00:00+00:00,119.20,119.20
1932-05-15T10:00:00+00:00,115.00,115.00
1932-05-16T10:00:00+00:00,111.50,111.50
1932-05-17T10:00:00+00:00,108.70,108.70
1932-05-18T10:00:00+00:00,105.90,105.90
1932-05-19T10:00:00+00:00,101.00,101.00
1932-05-20T10:00:00+00:00,97.70,97.70
1932-05-21T10:00:00+00:00,92.90,92.90
1932-05-22T10:00:00+00:00,88.38,88.38
1932-05-23T10:00:00+00:00,85.90,85.90
1932-05-24T10:00:00+00:00,82.80,82.80
1932-05-25T10:00:00+00:00,85.90,85.90
1932-05-26T10:00:00+00:00,92.25,92.25
1932-05-27T10:00:00+00:00,95.50,95.50
1932-05-28T10:00:00+00:00,101.00,101.00
1932-05-29T10:00:00+00:00,98.25,98.25
1932-05-30T10:00:00+00:00,64.80,64.80
1932-05-31T10:00:00+00:00,89.00,89.00
1932-06-01T10:00:00+00:00,94.20,94.20
1932-06-02T10:00:00+00:00,80.32,80.32
1932-06-03T10:00:00+00:00,101.00,101.00
1932-06-04T10:00:00+00:00,104.50,104.50
1932-06-05T10:00:00+00:00,109.40,109.40
1932-06-06T10:00:00+00:00,119.90,119.90
1932-06-07T10:00:00+00:00,123.60,123.60
1932-06-08T10:00:00+00:00,127.60,127.60
1932-06-09T10:00:00+00:00,126.00,126.00
1932-06-10T10:00:00+00:00,120.60,120.60
1932-06-11T10:00:00+00:00,115.00,115.00
1932-06-12T10:00:00+00:00,112.90,112.90
1932-06-13T10:00:00+00:00,109.40,109.40
1932-06-14T10:00:00+00:00,106.60,106.60
1932-06-15T10:00:00+00:00,104.50,104.50
1932-06-16T10:00:00+00:00,102.40,102.40
1932-06-17T10:00:00+00:00,101.00,101.00
1932-06-18T10:00:00+00:00,99.90,99.90
1932-06-19T10:00:00+00:00,98.25,98.25
1932-06-20T10:00:00+00:00,97.15,97.15
1932-06-21T10:00:00+00:00,95.50,95.50
1932-06-22T10:00:00+00:00,82.80,82.80
1932-06-23T10:00:00+00:00,79.70,79.70
1932-06-24T10:00:00+00:00,80.94,80.94
1932-06-25T10:00:00+00:00,80.94,80.94
1932-06-26T10:00:00+00:00,79.70,79.70
1932-06-27T10:00:00+00:00,81.56,81.56
1932-06-28T10:00:00+00:00,82.80,82.80
1932-06-29T10:00:00+00:00,84.04,84.04
1932-06-30T10:00:00+00:00,86.52,86.52
1932-07-01T10:00:00+00:00,96.05,96.05
1932-07-02T10:00:00+00:00,96.05,96.05
1932-07-03T10:00:00+00:00,96.60,96.60
1932-07-04T10:00:00+00:00,95.50,95.50
1932-07-05T10:00:00+00:00,95.50,95.50
1932-07-06T10:00:00+00:00,92.25,92.25
1932-07-07T10:00:00+00:00,87.76,87.76
1932-07-08T10:00:00+00:00,85.90,85.90
1932-07-09T10:00:00+00:00,81.56,81.56
1932-07-10T10:00:00+00:00,76.60,76.60
1932-07-11T10:00:00+00:00,72.40,72.40
1932-07-12T10:00:00+00:00,70.60,70.60
1932-07-13T10:00:00+00:00,64.80,64.80
1932-07-14T10:00:00+00:00,60.16,60.16
1932-07-15T10:00:00+00:00,60.16,60.16
1932-07-16T10:00:00+00:00,57.86,57.86
1932-07-17T10:00:00+00:00,55.01,55.01
1932-07-18T10:00:00+00:00,53.30,53.30
1932-07-19T10:00:00+00:00,52.75,52.75
1932-07-20T10:00:00+00:00,52.75,52.75
1932-07-21T10:00:00+00:00,51.65,51.65
1932-07-22T10:00:00+00:00,50.55,50.55
1932-07-23T10:00:00+00:00,50.00,50.00
1932-07-24T10:00:00+00:00,50.00,50.00
1932-07-25T10:00:00+00:00,47.80,47.80
1932-07-26T10:00:00+00:00,46.64,46.64
1932-07-27T10:00:00+00:00,49.45,49.45
1932-07-28T10:00:00+00:00,50.55,50.55
1932-07-29T10:00:00+00:00,52.20,52.20
1932-07-30T10:00:00+00:00,50.55,50.55
1932-07-31T10:00:00+00:00,49.45,49.45
1932-08-01T10:00:00+00:00,47.80,47.80
1932-08-02T10:00:00+00:00,50.55,50.55
1932-08-03T10:00:00+00:00,52.75,52.75
1932-08-04T10:00:00+00:00,56.72,56.72
1932-08-05T10:00:00+00:00,70.02,70.02
1932-08-06T10:00:00+00:00,76.60,76.60
1932-08-07T10:00:00+00:00,108.00,108.00
1932-08-08T10:00:00+00:00,144.30,144.30
1932-08-09T10:00:00+00:00,147.40,147.40
1932-08-10T10:00:00+00:00,143.60,143.60
1932-08-11T10:00:00+00:00,138.00,138.00
1932-08-12T10:00:00+00:00,123.60,123.60
1932-08-13T10:00:00+00:00,115.00,115.00
1932-08-14T10:00:00+00:00,79.08,79.08
1932-08-15T10:00:00+00:00,98.25,98.25
1932-08-16T10:00:00+00:00,84.66,84.66
1932-08-17T10:00:00+00:00,82.18,82.18
1932-08-18T10:00:00+00:00,73.60,73.60
1932-08-19T10:00:00+00:00,65.38,65.38
1932-08-20T10:00:00+00:00,62.48,62.48
1932-08-21T10:00:00+00:00,60.16,60.16
1932-08-22T10:00:00+00:00,57.86,57.86
1932-08-23T10:00:00+00:00,56.15,56.15
1932-08-24T10:00:00+00:00,55.58,55.58
1932-08-25T10:00:00+00:00,55.58,55.58
1932-08-26T10:00:00+00:00,55.58,55.58
1932-08-27T10:00:00+00:00,55.58,55.58
1932-08-28T10:00:00+00:00,54.44,54.44
1932-08-29T10:00:00+00:00,53.30,53.30
1932-08-30T10:00:00+00:00,56.15,56.15
1932-08-31T10:00:00+00:00,57.86,57.86
1932-09-01T10:00:00+00:00,59.00,59.00
1932-09-02T10:00:00+00:00,60.74,60.74
1932-09-03T10:00:00+00:00,61.32,61.32
1932-09-04T10:00:00+00:00,63.06,63.06
1932-09-05T10:00:00+00:00,64.80,64.80
1932-09-06T10:00:00+00:00,66.54,66.54
1932-09-07T10:00:00+00:00,68.28,68.28
1932-09-08T10:00:00+00:00,70.60,70.60
1932-09-09T10:00:00+00:00,73.60,73.60
1932-09-10T10:00:00+00:00,77.84,77.84
1932-09-11T10:00:00+00:00,95.50,95.50
1932-09-12T10:00:00+00:00,130.00,130.00
1932-09-13T10:00:00+00:00,132.40,132.40
1932-09-14T10:00:00+00:00,138.70,138.70
1932-09-15T10:00:00+00:00,145.00,145.00
1932-09-16T10:00:00+00:00,148.20,148.20
1932-09-17T10:00:00+00:00,151.40,151.40
1932-09-18T10:00:00+00:00,154.80,154.80
1932-09-19T10:00:00+00:00,160.20,160.20
1932-09-20T10:00:00+00:00,153.00,153.00
1932-09-21T10:00:00+00:00,149.80,149.80
1932-09-22T10:00:00+00:00,144.30,144.30
1932-09-23T10:00:00+00:00,136.40,136.40
1932-09-24T10:00:00+00:00,132.40,132.40
1932-09-25T10:00:00+00:00,128.40,128.40
1932-09-26T10:00:00+00:00,115.00,115.00
1932-09-27T10:00:00+00:00,105.20,105.20
1932-09-28T10:00:00+00:00,89.00,89.00
1932-09-29T10:00:00+00:00,84.04,84.04
1932-09-30T10:00:00+00:00,64.80,64.80
1932-10-01T10:00:00+00:00,62.48,62.48
1932-10-02T10:00:00+00:00,65.38,65.38
1932-10-03T10:00:00+00:00,72.40,72.40
1932-10-04T10:00:00+00:00,80.32,80.32
1932-10-05T10:00:00+00:00,87.14,87.14
1932-10-06T10:00:00+00:00,95.50,95.50
1932-10-07T10:00:00+00:00,103.10,103.10
1932-10-08T10:00:00+00:00,110.10,110.10
1932-10-09T10:00:00+00:00,119.20,119.20
1932-10-10T10:00:00+00:00,128.40,128.40
1932-10-11T10:00:00+00:00,131.60,131.60
1932-10-12T10:00:00+00:00,128.40,128.40
1932-10-13T10:00:00+00:00,123.60,123.60
1932-10-14T10:00:00+00:00,117.10,117.10
1932-10-15T10:00:00+00:00,92.90,92.90
1932-10-16T10:00:00+00:00,91.60,91.60
1932-10-17T10:00:00+00:00,103.80,103.80
1932-10-18T10:00:00+00:00,126.80,126.80
1932-10-19T10:00:00+00:00,138.70,138.70
1932-10-20T10:00:00+00:00,143.60,143.60
1932-10-21T10:00:00+00:00,142.90,142.90
1932-10-22T10:00:00+00:00,138.70,138.70
1932-10-23T10:00:00+00:00,132.40,132.40
1932-10-24T10:00:00+00:00,123.60,123.60
1932-10-25T10:00:00+00:00,112.90,112.90
1932-10-26T10:00:00+00:00,100.45,100.45
1932-10-27T10:00:00+00:00,88.38,88.38
1932-10-28T10:00:00+00:00,74.20,74.20
1932-10-29T10:00:00+00:00,70.02,70.02
1932-10-30T10:00:00+00:00,63.64,63.64
1932-10-31T10:00:00+00:00,61.32,61.32
1932-11-01T10:00:00+00:00,59.58,59.58
1932-11-02T10:00:00+00:00,57.29,57.29
1932-11-03T10:00:00+00:00,54.44,54.44
1932-11-04T10:00:00+00:00,51.65,51.65
1932-11-05T10:00:00+00:00,52.75,52.75
1932-11-06T10:00:00+00:00,56.72,56.72
1932-11-07T10:00:00+00:00,59.00,59.00
1932-11-08T10:00:00+00:00,71.80,71.80
1932-11-09T10:00:00+00:00,86.52,86.52
1932-11-10T10:00:00+00:00,89.65,89.65
1932-11-11T10:00:00+00:00,93.55,93.55
1932-11-12T10:00:00+00:00,90.95,90.95
1932-11-13T10:00:00+00:00,87.14,87.14
1932-11-14T10:00:00+00:00,82.18,82.18
1932-11-15T10:00:00+00:00,74.80,74.80
1932-11-16T10:00:00+00:00,68.28,68.28
1932-11-17T10:00:00+00:00,63.06,63.06
1932-11-18T10:00:00+00:00,59.00,59.00
1932-11-19T10:00:00+00:00,55.58,55.58
1932-11-20T10:00:00+00:00,59.00,59.00
1932-11-21T10:00:00+00:00,62.48,62.48
1932-11-22T10:00:00+00:00,68.86,68.86
1932-11-23T10:00:00+00:00,140.80,140.80
1932-11-24T10:00:00+00:00,183.40,183.40
1932-11-25T10:00:00+00:00,218.40,218.40
1932-11-26T10:00:00+00:00,240.00,240.00
1932-11-27T10:00:00+00:00,269.00,269.00
1932-11-28T10:00:00+00:00,325.00,325.00
1932-11-29T10:00:00+00:00,432.50,432.50
1932-11-30T10:00:00+00:00,490.00,490.00
1932-12-01T10:00:00+00:00,484.00,484.00
1932-12-02T10:00:00+00:00,461.20,461.20
1932-12-03T10:00:00+00:00,442.50,442.50
1932-12-04T10:00:00+00:00,420.00,420.00
1932-12-05T10:00:00+00:00,389.20,389.20
1932-12-06T10:00:00+00:00,367.60,367.60
1932-12-07T10:00:00+00:00,341.00,341.00
1932-12-08T10:00:00+00:00,311.40,311.40
1932-12-09T10:00:00+00:00,289.00,289.00
1932-12-10T10:00:00+00:00,267.50,267.50
1932-12-11T10:00:00+00:00,235.20,235.20
1932-12-12T10:00:00+00:00,210.50,210.50
1932-12-13T10:00:00+00:00,186.10,186.10
1932-12-14T10:00:00+00:00,159.30,159.30
1932-12-15T10:00:00+00:00,140.80,140.80
1932-12-16T10:00:00+00:00,132.40,132.40
1932-12-17T10:00:00+00:00,127.60,127.60
1932-12-18T10:00:00+00:00,124.40,124.40
1932-12-19T10:00:00+00:00,127.60,127.60
1932-12-20T10:00:00+00:00,132.40,132.40
1932-12-21T10:00:00+00:00,136.40,136.40
1932-12-22T10:00:00+00:00,138.70,138.70
1932-12-23T10:00:00+00:00,142.20,142.20
1932-12-24T10:00:00+00:00,144.30,144.30
1932-12-25T10:00:00+00:00,146.60,146.60
1932-12-26T10:00:00+00:00,146.60,146.60
1932-12-27T10:00:00+00:00,140.10,140.10
1932-12-28T10:00:00+00:00,128.40,128.40
1932-12-29T10:00:00+00:00,112.20,112.20
1932-12-30T10:00:00+00:00,74.80,74.80
1932-12-31T10:00:00+00:00,65.96,65.96
1933-01-01T10:00:00+00:00,66.54,66.54
1933-01-02T10:00:00+00:00,70.02,70.02
1933-01-03T10:00:00+00:00,70.02,70.02
1933-01-04T10:00:00+00:00,67.70,67.70
1933-01-05T10:00:00+00:00,65.96,65.96
1933-01-06T10:00:00+00:00,62.48,62.48
1933-01-07T10:00:00+00:00,60.16,60.16
1933-01-08T10:00:00+00:00,57.86,57.86
1933-01-09T10:00:00+00:00,57.86,57.86
1933-01-10T10:00:00+00:00,56.72,56.72
1933-01-11T10:00:00+00:00,58.43,58.43
1933-01-12T10:00:00+00:00,61.32,61.32
1933-01-13T10:00:00+00:00,63.64,63.64
1933-01-14T10:00:00+00:00,65.96,65.96
1933-01-15T10:00:00+00:00,68.28,68.28
1933-01-16T10:00:00+00:00,70.02,70.02
1933-01-17T10:00:00+00:00,69.44,69.44
1933-01-18T10:00:00+00:00,67.12,67.12
1933-01-19T10:00:00+00:00,65.96,65.96
1933-01-20T10:00:00+00:00,64.22,64.22
1933-01-21T10:00:00+00:00,62.48,62.48
1933-01-22T10:00:00+00:00,59.00,59.00
1933-01-23T10:00:00+00:00,55.01,55.01
1933-01-24T10:00:00+00:00,52.20,52.20
1933-01-25T10:00:00+00:00,49.45,49.45
1933-01-26T10:00:00+00:00,46.06,46.06
1933-01-27T10:00:00+00:00,43.16,43.16
1933-01-28T10:00:00+00:00,42.00,42.00
1933-01-29T10:00:00+00:00,40.50,40.50
1933-01-30T10:00:00+00:00,39.00,39.00
1933-01-31T10:00:00+00:00,39.00,39.00
1933-02-01T10:00:00+00:00,38.50,38.50
1933-02-02T10:00:00+00:00,45.48,45.48
1933-02-03T10:00:00+00:00,47.80,47.80
1933-02-04T10:00:00+00:00,42.00,42.00
1933-02-05T10:00:00+00:00,42.00,42.00
1933-02-06T10:00:00+00:00,42.00,42.00
1933-02-07T10:00:00+00:00,42.00,42.00
1933-02-08T10:00:00+00:00,51.65,51.65
1933-02-09T10:00:00+00:00,59.00,59.00
1933-02-10T10:00:00+00:00,66.54,66.54
1933-02-11T10:00:00+00:00,79.08,79.08
1933-02-12T10:00:00+00:00,98.80,98.80
1933-02-13T10:00:00+00:00,101.00,101.00
1933-02-14T10:00:00+00:00,98.80,98.80
1933-02-15T10:00:00+00:00,97.15,97.15
1933-02-16T10:00:00+00:00,92.25,92.25
1933-02-17T10:00:00+00:00,84.66,84.66
1933-02-18T10:00:00+00:00,80.32,80.32
1933-02-19T10:00:00+00:00,77.22,77.22
1933-02-20T10:00:00+00:00,81.56,81.56
1933-02-21T10:00:00+00:00,93.55,93.55
1933-02-22T10:00:00+00:00,109.40,109.40
1933-02-23T10:00:00+00:00,117.10,117.10
1933-02-24T10:00:00+00:00,124.40,124.40
1933-02-25T10:00:00+00:00,118.50,118.50
1933-02-26T10:00:00+00:00,108.70,108.70
1933-02-27T10:00:00+00:00,102.40,102.40
1933-02-28T10:00:00+00:00,98.25,98.25
1933-03-01T10:00:00+00:00,95.50,95.50
1933-03-02T10:00:00+00:00,92.25,92.25
1933-03-03T10:00:00+00:00,88.38,88.38
1933-03-04T10:00:00+00:00,82.18,82.18
1933-03-05T10:00:00+00:00,71.80,71.80
1933-03-06T10:00:00+00:00,65.38,65.38
1933-03-07T10:00:00+00:00,62.48,62.48
1933-03-08T10:00:00+00:00,60.16,60.16
1933-03-09T10:00:00+00:00,57.29,57.29
1933-03-10T10:00:00+00:00,54.44,54.44
1933-03-11T10:00:00+00:00,51.65,51.65
1933-03-12T10:00:00+00:00,50.00,50.00
1933-03-13T10:00:00+00:00,48.35,48.35
1933-03-14T10:00:00+00:00,46.06,46.06
1933-03-15T10:00:00+00:00,42.58,42.58
1933-03-16T10:00:00+00:00,43.16,43.16
1933-03-17T10:00:00+00:00,45.48,45.48
1933-03-18T10:00:00+00:00,49.45,49.45
1933-03-19T10:00:00+00:00,48.90,48.90
1933-03-20T10:00:00+00:00,47.80,47.80
1933-03-21T10:00:00+00:00,46.06,46.06
1933-03-22T10:00:00+00:00,39.50,39.50
1933-03-23T10:00:00+00:00,35.47,35.47
1933-03-24T10:00:00+00:00,34.45,34.45
1933-03-25T10:00:00+00:00,34.45,34.45
1933-03-26T10:00:00+00:00,34.45,34.45
1933-03-27T10:00:00+00:00,33.43,33.43
1933-03-28T10:00:00+00:00,31.90,31.90
1933-03-29T10:00:00+00:00,31.90,31.90
1933-03-30T10:00:00+00:00,30.43,30.43
1933-03-31T10:00:00+00:00,27.00,27.00
1933-04-01T10:00:00+00:00,29.45,29.45
1933-04-02T10:00:00+00:00,30.92,30.92
1933-04-03T10:00:00+00:00,31.90,31.90
1933-04-04T10:00:00+00:00,33.94,33.94
1933-04-05T10:00:00+00:00,35.98,35.98
1933-04-06T10:00:00+00:00,33.94,33.94
1933-04-07T10:00:00+00:00,32.41,32.41
1933-04-08T10:00:00+00:00,31.41,31.41
1933-04-09T10:00:00+00:00,29.94,29.94
1933-04-10T10:00:00+00:00,28.47,28.47
1933-04-11T10:00:00+00:00,27.98,27.98
1933-04-12T10:00:00+00:00,27.98,27.98
1933-04-13T10:00:00+00:00,27.98,27.98
1933-04-14T10:00:00+00:00,27.98,27.98
1933-04-15T10:00:00+00:00,27.98,27.98
1933-04-16T10:00:00+00:00,27.00,27.00
1933-04-17T10:00:00+00:00,27.00,27.00
1933-04-18T10:00:00+00:00,27.00,27.00
1933-04-19T10:00:00+00:00,27.00,27.00
1933-04-20T10:00:00+00:00,28.96,28.96
1933-04-21T10:00:00+00:00,31.90,31.90
1933-04-22T10:00:00+00:00,30.92,30.92
1933-04-23T10:00:00+00:00,30.43,30.43
1933-04-24T10:00:00+00:00,29.45,29.45
1933-04-25T10:00:00+00:00,29.45,29.45
1933-04-26T10:00:00+00:00,28.96,28.96
1933-04-27T10:00:00+00:00,27.00,27.00
1933-04-28T10:00:00+00:00,27.00,27.00
1933-04-29T10:00:00+00:00,26.54,26.54
1933-04-30T10:00:00+00:00,26.08,26.08
1933-05-01T10:00:00+00:00,25.16,25.16
1933-05-02T10:00:00+00:00,24.24,24.24
1933-05-03T10:00:00+00:00,26.08,26.08
1933-05-04T10:00:00+00:00,26.54,26.54
1933-05-05T10:00:00+00:00,28.47,28.47
1933-05-06T10:00:00+00:00,30.92,30.92
1933-05-07T10:00:00+00:00,31.90,31.90
1933-05-08T10:00:00+00:00,32.92,32.92
1933-05-09T10:00:00+00:00,32.92,32.92
1933-05-10T10:00:00+00:00,34.45,34.45
1933-05-11T10:00:00+00:00,32.41,32.41
1933-05-12T10:00:00+00:00,29.94,29.94
1933-05-13T10:00:00+00:00,28.96,28.96
1933-05-14T10:00:00+00:00,28.96,28.96
1933-05-15T10:00:00+00:00,28.96,28.96
1933-05-16T10:00:00+00:00,28.96,28.96
1933-05-17T10:00:00+00:00,28.47,28.47
1933-05-18T10:00:00+00:00,27.98,27.98
1933-05-19T10:00:00+00:00,27.98,27.98
1933-05-20T10:00:00+00:00,27.49,27.49
1933-05-21T10:00:00+00:00,27.00,27.00
1933-05-22T10:00:00+00:00,27.00,27.00
1933-05-23T10:00:00+00:00,27.00,27.00
1933-05-24T10:00:00+00:00,27.00,27.00
1933-05-25T10:00:00+00:00,26.54,26.54
1933-05-26T10:00:00+00:00,26.08,26.08
1933-05-27T10:00:00+00:00,25.16,25.16
1933-05-28T10:00:00+00:00,25.16,25.16
1933-05-29T10:00:00+00:00,25.16,25.16
1933-05-30T10:00:00+00:00,24.24,24.24
1933-05-31T10:00:00+00:00,23.32,23.32
1933-06-01T10:00:00+00:00,22.40,22.40
1933-06-02T10:00:00+00:00,22.40,22.40
1933-06-03T10:00:00+00:00,21.97,21.97
1933-06-04T10:00:00+00:00,21.54,21.54
1933-06-05T10:00:00+00:00,21.54,21.54
1933-06-06T10:00:00+00:00,21.11,21.11
1933-06-07T10:00:00+00:00,20.25,20.25
1933-06-08T10:00:00+00:00,19.82,19.82
1933-06-09T10:00:00+00:00,19.82,19.82
